,銘柄番号,企業名,時期,売上高,営業利益,経常利益,純利益,1株益,1株配
702,"5020
",ＪＸＴＧホールディングス,◇17.3,"7,025,062","271,138","249,115","150,008",60.3,16
703,"5020
",ＪＸＴＧホールディングス,◇18.3,"10,301,072","487,546","467,435","361,922",105.9,19
704,"5020
",ＪＸＴＧホールディングス,◇19.3予,--,--,--,--,--,--
705,"5020
",ＪＸＴＧホールディングス,◇20.3予,--,--,--,--,--,--
706,"5020
",ＪＸＴＧホールディングス,中18.9,"5,429,567","441,201","424,140","285,053",84.0,10
707,"5020
",ＪＸＴＧホールディングス,中19.9予,--,--,--,--,--,--
708,"5020
",ＪＸＴＧホールディングス,会19.3予,--,--,--,--,--,--
709,"5101
",横浜ゴム,連15.12*,"629,856","54,536","49,334","36,307",226.1,52
710,"5101
",横浜ゴム,連16.12,"596,193","42,317","39,131","18,787",117.2,52
711,"5101
",横浜ゴム,連17.12,"668,049","51,933","52,887","35,217",219.7,62記
712,"5101
",横浜ゴム,◇18.12予,--,--,--,--,--,--
713,"5101
",横浜ゴム,◇19.12予,--,--,--,--,--,--
714,"5101
",横浜ゴム,中18.6,"309,677","26,369","24,575","17,832",111.2,31
715,"5101
",横浜ゴム,中19.6予,--,--,--,--,--,--
716,"5101
",横浜ゴム,四17.1-9,"466,790","26,382","27,489","16,687",104.1,
717,"5101
",横浜ゴム,四18.1-9,"460,835","26,953","24,325","16,265",101.4,
718,"5101
",横浜ゴム,会18.12予,--,--,--,--,--,--
719,"5108
",ブリヂストン,連15.12,"3,790,251","517,248","507,303","284,294",363.0,130
720,"5108
",ブリヂストン,連16.12,"3,337,017","449,548","432,534","265,550",339.0,140
721,"5108
",ブリヂストン,連17.12,"3,643,427","419,047","400,564","288,275",375.7,150
722,"5108
",ブリヂストン,連18.12予,--,--,--,--,--,--
723,"5108
",ブリヂストン,連19.12予,--,--,--,--,--,--
724,"5108
",ブリヂストン,中18.6,"1,775,408","199,434","190,764","134,618",179.1,80
725,"5108
",ブリヂストン,中19.6予,--,--,--,--,--,--
726,"5108
",ブリヂストン,四17.1-9,"2,663,080","299,736","288,652","197,771",256.4,
727,"5108
",ブリヂストン,四18.1-9,"2,674,192","290,864","276,544","219,464",291.9,
728,"5108
",ブリヂストン,会18.12予,--,--,--,--,--,--
729,"5201
",ＡＧＣ,◇15.12*,"1,326,293","85,949","84,522","42,906",185.6,90
730,"5201
",ＡＧＣ,◇16.12*,"1,282,570","68,837","67,563","47,438",205.2,90
731,"5201
",ＡＧＣ,◇17.12*,"1,463,532","113,915","114,424","69,225",302.1,105
732,"5201
",ＡＧＣ,◇18.12予,--,--,--,--,--,--
733,"5201
",ＡＧＣ,◇19.12予,--,--,--,--,--,--
734,"5201
",ＡＧＣ,中18.6,"745,499","63,661","64,933","48,127",213.1,55
735,"5201
",ＡＧＣ,中19.6予,--,--,--,--,--,--
736,"5201
",ＡＧＣ,四17.1-9,"1,063,956","80,924","80,689","60,611",263.9,
737,"5201
",ＡＧＣ,四18.1-9,"1,126,152","90,432","91,038","64,890",288.2,
738,"5201
",ＡＧＣ,会18.12予,--,--,--,--,--,--
739,"5202
",日本板硝子,◇14.3*,"606,095",734,"-16,401","-17,630",-195.3,0
740,"5202
",日本板硝子,◇15.3*,"626,713","22,338","4,807","1,668",18.5,0
741,"5202
",日本板硝子,◇16.3*,"629,172","-15,780","-37,439","-49,838",-551.8,0
742,"5202
",日本板硝子,◇17.3,"580,795","32,783","14,751","5,605",62.0,0
743,"5202
",日本板硝子,◇18.3,"603,852","34,398","22,177","6,130",47.9,20
744,"5202
",日本板硝子,◇19.3予,--,--,--,--,--,--
745,"5202
",日本板硝子,◇20.3予,--,--,--,--,--,--
746,"5202
",日本板硝子,中18.9,"308,143","16,701","13,713","9,261",90.2,10記
747,"5202
",日本板硝子,中19.9予,--,--,--,--,--,--
748,"5202
",日本板硝子,会19.3予,--,--,--,--,--,--
749,"5214
",日本電気硝子,連15.12*,"251,177","22,034","14,272","9,636",96.9,80
750,"5214
",日本電気硝子,連16.12*,"239,411","19,571","13,967","4,968",50.0,80
751,"5214
",日本電気硝子,連17.12*,"282,447","32,201","34,130","27,184",273.3,90
752,"5214
",日本電気硝子,連18.12予,--,--,--,--,--,--
753,"5214
",日本電気硝子,連19.12予,--,--,--,--,--,--
754,"5214
",日本電気硝子,中18.6,"154,529","14,039","11,580","8,083",81.3,50
755,"5214
",日本電気硝子,中19.6予,--,--,--,--,--,--
756,"5214
",日本電気硝子,四17.1-9,"204,751","24,639","24,841","17,807",179.0,
757,"5214
",日本電気硝子,四18.1-9,"227,652","19,305","15,727","11,642",117.5,
758,"5214
",日本電気硝子,会18.12予,--,--,--,--,--,--
759,"5232
",住友大阪セメント,連14.3*,"235,078","21,504","22,400","13,331",320.3,50
760,"5232
",住友大阪セメント,連15.3*,"234,539","22,207","24,383","13,337",320.5,65
761,"5232
",住友大阪セメント,連16.3*,"234,192","23,614","24,560","16,110",394.3,80
762,"5232
",住友大阪セメント,連17.3*,"234,062","21,530","22,627","16,210",399.3,100
763,"5232
",住友大阪セメント,連18.3*,"244,826","18,990","20,153","14,659",361.2,110
764,"5232
",住友大阪セメント,連19.3*予,--,--,--,--,--,--
765,"5232
",住友大阪セメント,連20.3予,--,--,--,--,--,--
766,"5232
",住友大阪セメント,中18.9*,"120,911","5,920","7,541","2,359",59.5,55
767,"5232
",住友大阪セメント,中19.9予,--,--,--,--,--,--
768,"5232
",住友大阪セメント,会19.3予,--,--,--,--,--,--
769,"5233
",太平洋セメント,連14.3*,"840,288","70,434","69,590","35,223",286.7,50
770,"5233
",太平洋セメント,連15.3*,"842,848","65,406","67,890","44,114",359.1,50
771,"5233
",太平洋セメント,連16.3*,"835,359","60,433","60,225","36,404",296.3,60
772,"5233
",太平洋セメント,連17.3*,"798,588","63,235","59,802","47,597",383.9,60
773,"5233
",太平洋セメント,連18.3*,"871,113","65,129","64,366","38,525",311.4,60
774,"5233
",太平洋セメント,連19.3予,--,--,--,--,--,--
775,"5233
",太平洋セメント,連20.3予,--,--,--,--,--,--
776,"5233
",太平洋セメント,中18.9,"438,700","27,384","27,107","17,338",140.1,50記
777,"5233
",太平洋セメント,中19.9予,--,--,--,--,--,--
778,"5233
",太平洋セメント,会19.3予,--,--,--,--,--,--
779,"5301
",東海カーボン,連15.12,"104,864","4,088","4,317","2,484",11.7,6
780,"5301
",東海カーボン,連16.12,"88,580","1,131","1,702","-7,929",-37.2,6
781,"5301
",東海カーボン,連17.12,"106,252","11,486","13,249","11,816",55.4,12
782,"5301
",東海カーボン,連18.12予,--,--,--,--,--,--
783,"5301
",東海カーボン,連19.12予,--,--,--,--,--,--
784,"5301
",東海カーボン,中18.6,"91,688","29,177","29,955","44,207",207.4,12記
785,"5301
",東海カーボン,中19.6予,--,--,--,--,--,--
786,"5301
",東海カーボン,四17.1-9,"75,067","7,570","8,795","8,507",39.9,
787,"5301
",東海カーボン,四18.1-9,"155,385","51,975","52,797","59,433",278.8,
788,"5301
",東海カーボン,会18.12予,--,--,--,--,--,--
789,"5332
",ＴＯＴＯ,連14.3*,"553,448","47,181","50,411","44,122",260.4,46
790,"5332
",ＴＯＴＯ,連15.3*,"544,509","37,426","39,662","24,813",147.6,52
791,"5332
",ＴＯＴＯ,連16.3*,"567,889","46,137","46,764","35,723",212.0,64
792,"5332
",ＴＯＴＯ,連17.3,"573,819","48,571","49,381","33,839",200.1,68
793,"5332
",ＴＯＴＯ,連18.3,"592,301","52,602","54,376","36,798",217.5,72
794,"5332
",ＴＯＴＯ,連19.3予,--,--,--,--,--,--
795,"5332
",ＴＯＴＯ,連20.3予,--,--,--,--,--,--
796,"5332
",ＴＯＴＯ,中18.9,"281,061","18,094","20,125","13,297",78.6,45
797,"5332
",ＴＯＴＯ,中19.9予,--,--,--,--,--,--
798,"5332
",ＴＯＴＯ,会19.3予,--,--,--,--,--,--
799,"5333
",日本ガイシ,連14.3,"308,671","44,252","45,819","27,045",82.8,22
800,"5333
",日本ガイシ,連15.3,"378,665","61,577","61,068","41,504",127.1,28
801,"5333
",日本ガイシ,連16.3,"435,797","80,898","81,498","53,316",163.3,38
802,"5333
",日本ガイシ,連17.3,"401,266","63,212","64,557","36,379",112.7,40
803,"5333
",日本ガイシ,連18.3,"451,125","70,026","70,615","45,814",142.4,44
804,"5333
",日本ガイシ,連19.3予,--,--,--,--,--,--
805,"5333
",日本ガイシ,連20.3予,--,--,--,--,--,--
806,"5333
",日本ガイシ,中18.9,"228,163","35,733","34,234","24,705",76.8,25
807,"5333
",日本ガイシ,中19.9予,--,--,--,--,--,--
808,"5333
",日本ガイシ,会19.3予,--,--,--,--,--,--
809,"5401
",新日鐵住金,連14.3*,"5,516,180","298,390","361,097","242,753",266.7,50
810,"5401
",新日鐵住金,連15.3*,"5,610,030","349,510","451,747","214,293",234.8,55
811,"5401
",新日鐵住金,連16.3*,"4,907,429","167,731","200,929","145,419",158.7,45
812,"5401
",新日鐵住金,連17.3,"4,632,890","114,202","174,531","130,946",148.0,45
813,"5401
",新日鐵住金,連18.3,"5,668,663","182,382","297,541","195,061",221.0,70
814,"5401
",新日鐵住金,◇19.3予,--,--,--,--,--,--
815,"5401
",新日鐵住金,◇20.3予,--,--,--,--,--,--
816,"5401
",新日鐵住金,中18.9,"2,903,468","86,713","151,545","141,282",160.1,40
817,"5401
",新日鐵住金,中19.9予,--,--,--,--,--,--
818,"5401
",新日鐵住金,会19.3予,--,--,--,--,--,--
819,"5406
",神戸製鋼所,連14.3*,"1,824,698","114,548","85,044","70,191",226.2,40
820,"5406
",神戸製鋼所,連15.3*,"1,886,894","119,460","101,688","86,549",238.1,40
821,"5406
",神戸製鋼所,連16.3*,"1,822,805","68,445","28,927","-21,556",-59.3,20
822,"5406
",神戸製鋼所,連17.3,"1,695,864","9,749","-19,103","-23,045",-63.5,0
823,"5406
",神戸製鋼所,連18.3,"1,881,158","88,913","71,149","63,188",174.4,30
824,"5406
",神戸製鋼所,連19.3予,--,--,--,--,--,--
825,"5406
",神戸製鋼所,連20.3予,--,--,--,--,--,--
826,"5406
",神戸製鋼所,中18.9,"958,239","23,131","9,345","33,399",92.2,10
827,"5406
",神戸製鋼所,中19.9予,--,--,--,--,--,--
828,"5406
",神戸製鋼所,会19.3予,--,--,--,--,--,--
829,"5411
",ジェイ　エフ　イー　ホールディングス,連14.3,"3,666,859","153,327","173,676","102,382",177.4,40
830,"5411
",ジェイ　エフ　イー　ホールディングス,連15.3,"3,850,355","222,599","231,001","139,357",241.6,60
831,"5411
",ジェイ　エフ　イー　ホールディングス,連16.3,"3,431,740","90,638","64,239","33,657",58.4,30
832,"5411
",ジェイ　エフ　イー　ホールディングス,連17.3,"3,308,992","96,746","84,735","67,939",117.8,30
833,"5411
",ジェイ　エフ　イー　ホールディングス,連18.3,"3,678,612","246,669","216,339","144,638",250.9,80
834,"5411
",ジェイ　エフ　イー　ホールディングス,連19.3予,--,--,--,--,--,--
835,"5411
",ジェイ　エフ　イー　ホールディングス,連20.3予,--,--,--,--,--,--
836,"5411
",ジェイ　エフ　イー　ホールディングス,中18.9,"1,907,261","116,303","143,500","110,485",191.7,45
837,"5411
",ジェイ　エフ　イー　ホールディングス,中19.9予,--,--,--,--,--,--
838,"5411
",ジェイ　エフ　イー　ホールディングス,会19.3予,--,--,--,--,--,--
839,"5541
",大平洋金属,連14.3*,"56,408","-4,079","-1,838","-6,149",-315.1,0
840,"5541
",大平洋金属,連15.3*,"61,225","-7,787",-91,"-1,611",-82.6,0
841,"5541
",大平洋金属,連16.3*,"47,649","-15,357","-12,283","-38,369","-1,966",0
842,"5541
",大平洋金属,連17.3*,"38,697","-3,070",-515,"-3,561",-182.5,0
843,"5541
",大平洋金属,連18.3,"41,210","-3,239",-203,-810,-41.6,0
844,"5541
",大平洋金属,連19.3予,--,--,--,--,--,--
845,"5541
",大平洋金属,連20.3予,--,--,--,--,--,--
846,"5541
",大平洋金属,中18.9,"26,177","1,856","3,513","3,372",172.9,20
847,"5541
",大平洋金属,中19.9予,--,--,--,--,--,--
848,"5541
",大平洋金属,会19.3予,--,--,--,--,--,--
849,"5631
",日本製鋼所,連14.3*,"188,719","8,864","9,704","5,527",74.6,25
850,"5631
",日本製鋼所,連15.3*,"194,674","7,517","9,221","-5,327",-72.0,20
851,"5631
",日本製鋼所,連16.3*,"223,301","14,423","14,125","-16,600",-226.6,25
852,"5631
",日本製鋼所,連17.3*,"212,469","12,340","12,111","-4,968",-67.6,25
853,"5631
",日本製鋼所,連18.3,"212,957","21,318","22,117","10,712",145.8,37.5記
854,"5631
",日本製鋼所,連19.3予,--,--,--,--,--,--
855,"5631
",日本製鋼所,連20.3予,--,--,--,--,--,--
856,"5631
",日本製鋼所,中18.9,"109,681","12,371","13,685","11,943",162.5,25
857,"5631
",日本製鋼所,中19.9予,--,--,--,--,--,--
858,"5631
",日本製鋼所,会19.3予,--,--,--,--,--,--
859,"5703
",日本軽金属ホールディングス,連14.3,"402,829","12,617","12,730","5,128",9.4,4
860,"5703
",日本軽金属ホールディングス,連15.3,"431,477","19,305","20,600","9,645",17.7,5
861,"5703
",日本軽金属ホールディングス,連16.3,"464,405","26,821","24,526","15,533",28.6,6
862,"5703
",日本軽金属ホールディングス,連17.3,"448,381","30,225","26,252","19,520",34.6,8
863,"5703
",日本軽金属ホールディングス,連18.3,"481,439","29,893","29,533","18,012",29.1,8
864,"5703
",日本軽金属ホールディングス,連19.3予,--,--,--,--,--,--
865,"5703
",日本軽金属ホールディングス,連20.3予,--,--,--,--,--,--
866,"5703
",日本軽金属ホールディングス,中18.9,"245,336","14,186","14,674","10,129",16.4,4
867,"5703
",日本軽金属ホールディングス,中19.9予,--,--,--,--,--,--
868,"5703
",日本軽金属ホールディングス,会19.3予,--,--,--,--,--,--
869,"5706
",三井金属,連14.3*,"441,046","25,743","13,656","3,662",64.1,40
870,"5706
",三井金属,連15.3*,"473,274","31,835","21,096","17,237",301.8,60
871,"5706
",三井金属,連16.3*,"450,553","11,137","-11,284","-20,926",-366.4,60
872,"5706
",三井金属,連17.3*,"436,330","38,461","31,047","18,674",327.0,70
873,"5706
",三井金属,連18.3,"519,215","49,529","11,239",-708,-12.4,70
874,"5706
",三井金属,連19.3予,--,--,--,--,--,--
875,"5706
",三井金属,連20.3予,--,--,--,--,--,--
876,"5706
",三井金属,中18.9,"250,633","9,250","11,013","4,548",79.7,0
877,"5706
",三井金属,中19.9予,--,--,--,--,--,--
878,"5706
",三井金属,会19.3予,--,--,--,--,--,--
879,"5707
",東邦亜鉛,連14.3*,"118,619","5,749","4,428","1,670",123.0,50
880,"5707
",東邦亜鉛,連15.3*,"121,093","6,895","5,567","2,743",202.0,70
881,"5707
",東邦亜鉛,連16.3*,"114,144","1,397","1,007","-16,221","-1,195",50
882,"5707
",東邦亜鉛,連17.3*,"113,952","12,766","12,541","8,814",649.1,100
883,"5707
",東邦亜鉛,連18.3,"133,625","13,102","13,157","10,373",763.9,125
884,"5707
",東邦亜鉛,連19.3予,--,--,--,--,--,--
885,"5707
",東邦亜鉛,連20.3予,--,--,--,--,--,--
886,"5707
",東邦亜鉛,中18.9,"58,482","-2,153","-1,928","-1,258",-92.7,0
887,"5707
",東邦亜鉛,中19.9予,--,--,--,--,--,--
888,"5707
",東邦亜鉛,会19.3予,--,--,--,--,--,--
889,"5711
",三菱マテリアル,連14.3*,"1,414,796","66,281","76,902","52,551",401.0,60
890,"5711
",三菱マテリアル,連15.3*,"1,517,265","71,871","81,093","56,147",428.5,80
891,"5711
",三菱マテリアル,連16.3*,"1,417,895","70,420","72,442","61,316",468.0,100
892,"5711
",三菱マテリアル,連17.3*,"1,304,068","59,761","63,925","28,352",216.4,60
893,"5711
",三菱マテリアル,連18.3,"1,599,533","72,819","79,621","34,595",264.2,80
894,"5711
",三菱マテリアル,連19.3予,--,--,--,--,--,--
895,"5711
",三菱マテリアル,連20.3予,--,--,--,--,--,--
896,"5711
",三菱マテリアル,中18.9,"855,268","27,594","33,067","14,849",113.4,40
897,"5711
",三菱マテリアル,中19.9予,--,--,--,--,--,--
898,"5711
",三菱マテリアル,会19.3予,--,--,--,--,--,--
899,"5713
",住友金属鉱山,連14.3*,"830,546","75,418","114,352","80,258",290.7,74
900,"5713
",住友金属鉱山,連15.3*,"921,334","125,779","174,226","91,113",330.2,96
901,"5713
",住友金属鉱山,連16.3*,"855,407","59,720","-12,764",-309,-1.1,62
902,"5713
",住友金属鉱山,連17.3*,"786,146","76,390","-1,565","-18,540",-67.2,22
903,"5713
",住友金属鉱山,連18.3*,"933,517","110,203","124,853","91,648",332.4,100
904,"5713
",住友金属鉱山,◇19.3予,--,--,--,--,--,--
905,"5713
",住友金属鉱山,◇20.3予,--,--,--,--,--,--
906,"5713
",住友金属鉱山,中18.9,"466,657","47,772","73,208","58,058",211.3,51
907,"5713
",住友金属鉱山,中19.9予,--,--,--,--,--,--
908,"5713
",住友金属鉱山,会19.3予,--,--,--,--,--,--
909,"5714
",ＤＯＷＡホールディングス,連14.3*,"443,985","31,794","35,055","23,310",393.9,75
910,"5714
",ＤＯＷＡホールディングス,連15.3*,"464,219","39,094","42,037","26,543",448.5,90
911,"5714
",ＤＯＷＡホールディングス,連16.3*,"406,598","35,067","35,056","21,826",368.8,90
912,"5714
",ＤＯＷＡホールディングス,連17.3*,"410,503","33,990","36,504","26,169",442.2,90
913,"5714
",ＤＯＷＡホールディングス,連18.3,"454,754","30,948","36,355","24,693",417.2,90
914,"5714
",ＤＯＷＡホールディングス,連19.3予,--,--,--,--,--,--
915,"5714
",ＤＯＷＡホールディングス,連20.3予,--,--,--,--,--,--
916,"5714
",ＤＯＷＡホールディングス,中18.9,"221,828","9,367","12,848","8,889",150.2,0
917,"5714
",ＤＯＷＡホールディングス,中19.9予,--,--,--,--,--,--
918,"5714
",ＤＯＷＡホールディングス,会19.3予,--,--,--,--,--,--
919,"5801
",古河電気工業,連14.3*,"931,781","25,456","25,532","5,608",79.4,30
920,"5801
",古河電気工業,連15.3*,"867,817","17,873","18,598","7,355",104.2,30
921,"5801
",古河電気工業,連16.3*,"874,879","27,116","18,710","10,007",141.7,40
922,"5801
",古河電気工業,連17.3,"843,344","38,623","36,024","17,570",249.2,55
923,"5801
",古河電気工業,連18.3,"967,333","44,804","46,908","28,547",405.1,80
924,"5801
",古河電気工業,連19.3予,--,--,--,--,--,--
925,"5801
",古河電気工業,連20.3予,--,--,--,--,--,--
926,"5801
",古河電気工業,中18.9,"487,437","17,552","15,900","9,840",139.6,0
927,"5801
",古河電気工業,中19.9予,--,--,--,--,--,--
928,"5801
",古河電気工業,会19.3予,--,--,--,--,--,--
929,"5802
",住友電気工業,連14.3,"2,568,779","120,058","145,354","66,748",84.2,22
930,"5802
",住友電気工業,連15.3,"2,822,811","134,457","160,597","119,771",151.0,30
931,"5802
",住友電気工業,連16.3,"2,933,089","143,476","165,658","91,001",114.7,35
932,"5802
",住友電気工業,連17.3,"2,814,483","150,503","173,872","107,562",137.6,40記
933,"5802
",住友電気工業,連18.3,"3,082,247","173,139","195,010","120,328",154.3,46
934,"5802
",住友電気工業,連19.3予,--,--,--,--,--,--
935,"5802
",住友電気工業,連20.3予,--,--,--,--,--,--
936,"5802
",住友電気工業,中18.9,"1,528,360","64,286","73,760","47,987",61.5,24
937,"5802
",住友電気工業,中19.9予,--,--,--,--,--,--
938,"5802
",住友電気工業,会19.3予,--,--,--,--,--,--
939,"5803
",フジクラ,連14.3,"590,980","20,345","13,839","3,328",10.0,6
940,"5803
",フジクラ,連15.3,"661,510","25,075","21,082","12,201",37.9,7
941,"5803
",フジクラ,連16.3,"678,528","32,632","24,629","11,317",37.0,8
942,"5803
",フジクラ,連17.3,"653,795","34,230","32,555","12,900",44.6,10
943,"5803
",フジクラ,連18.3,"740,052","34,343","34,122","18,359",64.4,14
944,"5803
",フジクラ,連19.3予,--,--,--,--,--,--
945,"5803
",フジクラ,連20.3予,--,--,--,--,--,--
946,"5803
",フジクラ,中18.9,"363,610","14,276","9,609",453,1.6,7
947,"5803
",フジクラ,中19.9予,--,--,--,--,--,--
948,"5803
",フジクラ,会19.3予,--,--,--,--,--,--
949,"5901
",東洋製罐グループホールディングス,連14.3,"785,245","27,858","29,605","13,800",68.0,14
950,"5901
",東洋製罐グループホールディングス,連15.3,"784,362","15,080","23,851","3,604",17.8,14
951,"5901
",東洋製罐グループホールディングス,連16.3,"802,048","32,347","26,659","10,027",49.4,14
952,"5901
",東洋製罐グループホールディングス,連17.3,"779,469","36,184","36,107","12,190",60.1,19記
953,"5901
",東洋製罐グループホールディングス,連18.3,"785,278","31,870","29,244","-24,740",-122.0,14
954,"5901
",東洋製罐グループホールディングス,連19.3予,--,--,--,--,--,--
955,"5901
",東洋製罐グループホールディングス,連20.3予,--,--,--,--,--,--
956,"5901
",東洋製罐グループホールディングス,中18.9,"404,727","20,105","23,511","11,736",58.8,7
957,"5901
",東洋製罐グループホールディングス,中19.9予,--,--,--,--,--,--
958,"5901
",東洋製罐グループホールディングス,会19.3予,--,--,--,--,--,--
959,"6098
",リクルートホールディングス,連14.3*,"1,191,567","117,438","122,050","65,421",42.2,8.67
960,"6098
",リクルートホールディングス,連15.3*,"1,299,930","122,499","125,617","69,702",42.6,15.7
961,"6098
",リクルートホールディングス,連16.3*,"1,588,623","114,032","119,336","64,535",38.1,16.7
962,"6098
",リクルートホールディングス,◇17.3*,"1,941,922","193,513","198,929","136,654",81.3,21.7
963,"6098
",リクルートホールディングス,◇18.3,"2,173,385","191,794","199,228","151,667",90.8,23
964,"6098
",リクルートホールディングス,◇19.3予,--,--,--,--,--,--
965,"6098
",リクルートホールディングス,◇20.3予,--,--,--,--,--,--
966,"6098
",リクルートホールディングス,中18.9,"1,143,339","126,570","129,050","92,684",55.5,13.5
967,"6098
",リクルートホールディングス,中19.9予,--,--,--,--,--,--
968,"6098
",リクルートホールディングス,会19.3予,--,--,--,--,--,--
969,"6103
",オークマ,連14.3*,"134,351","9,342","9,514","7,948",242.9,50
970,"6103
",オークマ,連15.3*,"166,230","14,526","13,671","11,535",354.8,70
971,"6103
",オークマ,連16.3*,"183,478","21,583","21,596","13,697",427.3,90
972,"6103
",オークマ,連17.3*,"162,679","15,560","15,961","10,241",319.5,90
973,"6103
",オークマ,連18.3*,"182,130","22,493","22,583","14,226",443.9,105
974,"6103
",オークマ,連19.3予,--,--,--,--,--,--
975,"6103
",オークマ,連20.3予,--,--,--,--,--,--
976,"6103
",オークマ,中18.9,"100,374","12,232","13,115","7,987",249.0,60
977,"6103
",オークマ,中19.9予,--,--,--,--,--,--
978,"6103
",オークマ,会19.3予,--,--,--,--,--,--
979,"6113
",アマダホールディングス,連14.3,"256,482","16,225","20,680","12,184",31.9,20
980,"6113
",アマダホールディングス,連15.3,"286,527","27,694","33,277","18,423",49.2,26
981,"6113
",アマダホールディングス,連16.3,"304,018","42,526","43,157","27,425",74.6,36
982,"6113
",アマダホールディングス,連17.3,"278,840","33,030","34,307","25,894",70.9,42記
983,"6113
",アマダホールディングス,連18.3,"300,655","37,965","40,616","29,856",81.6,42
984,"6113
",アマダホールディングス,◇19.3予,--,--,--,--,--,--
985,"6113
",アマダホールディングス,◇20.3予,--,--,--,--,--,--
986,"6113
",アマダホールディングス,中18.9,"154,584","20,343","23,299","16,246",44.4,21
987,"6113
",アマダホールディングス,中19.9予,--,--,--,--,--,--
988,"6113
",アマダホールディングス,会19.3予,--,--,--,--,--,--
989,"6178
",日本郵政,連14.3*,"15,240,126",‥,"1,103,603","479,071",106.5,9.67
990,"6178
",日本郵政,連15.3*,"14,258,842",‥,"1,115,823","482,682",107.3,11.1
991,"6178
",日本郵政,連16.3,"14,257,541",‥,"966,240","425,972",97.3,25
992,"6178
",日本郵政,連17.3,"13,326,534",‥,"795,237","-28,976",-7.0,50
993,"6178
",日本郵政,連18.3,"12,920,375",‥,"916,144","460,623",113.0,57特
994,"6178
",日本郵政,連19.3予,--,--,--,--,--,--
995,"6178
",日本郵政,連20.3予,--,--,--,--,--,--
996,"6178
",日本郵政,中18.9,"6,273,162",‥,"415,896","223,713",55.3,25
997,"6178
",日本郵政,中19.9予,--,--,--,--,--,--
998,"6178
",日本郵政,会19.3予,--,--,--,--,--,--
999,"6301
",コマツ,◎14.3,"1,953,657","240,495","242,056","159,518",167.4,58
1000,"6301
",コマツ,◎15.3,"1,978,676","242,062","236,074","154,009",162.1,58
1001,"6301
",コマツ,◎16.3,"1,854,964","208,577","204,881","137,426",145.8,58
1002,"6301
",コマツ,◎17.3,"1,802,989","174,097","166,469","113,381",120.3,58
1003,"6301
",コマツ,◎18.3,"2,501,107","271,581","291,807","196,410",208.3,84
1004,"6301
",コマツ,◎19.3予,--,--,--,--,--,--
1005,"6301
",コマツ,◎20.3予,--,--,--,--,--,--
1006,"6301
",コマツ,中18.9,"1,318,041","200,307","192,509","125,385",132.9,51
1007,"6301
",コマツ,中19.9予,--,--,--,--,--,--
1008,"6301
",コマツ,会19.3予,--,--,--,--,--,--
1009,"6302
",住友重機械工業,連14.3*,"615,271","34,329","33,000","17,891",145.9,35
1010,"6302
",住友重機械工業,連15.3*,"667,099","45,998","45,113","24,348",198.6,60
1011,"6302
",住友重機械工業,連16.3*,"700,838","50,568","49,131","33,133",270.3,80
1012,"6302
",住友重機械工業,連17.3*,"674,328","48,431","48,274","33,613",274.3,80
1013,"6302
",住友重機械工業,連18.3*,"791,025","69,921","67,466","34,660",282.8,85
1014,"6302
",住友重機械工業,連19.3予,--,--,--,--,--,--
1015,"6302
",住友重機械工業,連20.3予,--,--,--,--,--,--
1016,"6302
",住友重機械工業,中18.9,"423,661","34,086","33,050","21,362",174.3,50
1017,"6302
",住友重機械工業,中19.9予,--,--,--,--,--,--
1018,"6302
",住友重機械工業,会19.3予,--,--,--,--,--,--
1019,"6305
",日立建機,連14.3,"802,988","69,163","53,671","28,939",136.2,50
1020,"6305
",日立建機,◇15.3,"815,792","63,131","58,953","26,023",122.4,60
1021,"6305
",日立建機,◇16.3,"758,331","34,052","24,517","8,804",41.4,40
1022,"6305
",日立建機,◇17.3,"753,947","23,622","23,859","8,022",37.7,12
1023,"6305
",日立建機,◇18.3,"959,153","95,737","95,612","60,004",282.2,85
1024,"6305
",日立建機,◇19.3予,--,--,--,--,--,--
1025,"6305
",日立建機,◇20.3予,--,--,--,--,--,--
1026,"6305
",日立建機,中18.9,"490,413","50,503","48,714","30,243",142.2,43
1027,"6305
",日立建機,中19.9予,--,--,--,--,--,--
1028,"6305
",日立建機,会19.3予,--,--,--,--,--,--
1029,"6326
",クボタ,◎15.12変,"1,244,775","166,874","169,504","110,107",88.5,28
1030,"6326
",クボタ,◎16.12,"1,596,091","188,777","196,971","132,485",106.6,30
1031,"6326
",クボタ,◎17.12,"1,751,535","198,826","212,901","136,445",110.3,32
1032,"6326
",クボタ,◇18.12予,--,--,--,--,--,--
1033,"6326
",クボタ,◇19.12予,--,--,--,--,--,--
1034,"6326
",クボタ,中18.6,"906,196","101,140","105,174","71,927",58.3,16
1035,"6326
",クボタ,中19.6予,--,--,--,--,--,--
1036,"6326
",クボタ,四17.1-9,"1,266,651","144,489","156,857","105,341",85.1,
1037,"6326
",クボタ,四18.1-9,"1,364,392","148,442","153,633","105,924",85.9,
1038,"6326
",クボタ,会18.12予,--,--,--,--,--,--
1039,"6361
",荏原,連15.3*,"482,699","34,567","36,258","23,580",253.9,60
1040,"6361
",荏原,連16.3*,"486,235","38,011","36,471","17,254",185.6,60
1041,"6361
",荏原,連17.3*,"476,104","29,995","28,464","20,587",213.7,60
1042,"6361
",荏原,連17.12変,"381,993","18,115","16,529","9,531",93.8,45
1043,"6361
",荏原,連18.12予,--,--,--,--,--,--
